"address","address_in_count","sum_granted","max_granted","min_granted","avg_granted","max_input_index","min_input_index","avg_input_index","max_output_index","min_output_index","avg_output_index"
"1F65o2gNzWvU7VRuHpX96V9gnZTR8AAW8d","1","582500","582500","582500","582500.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1F665ebsVjPQNnWTkEcWtw4dVTUtERtxs7","2","1000000","500000","500000","500000.000000000000","248","37","142.5000000000000000","323","116","219.5000000000000000"
"1F67eZcg35kDzrhDyHWVSgrcxHEe96yxRw","1","20600000","20600000","20600000","20600000.000000000000","226","226","226.0000000000000000","2","2","2.0000000000000000"
"1F68nZzA8qmBvFPicQgQU484yH8d5eocm","2","110000000","60000000","50000000","55000000.000000000000","195","162","178.5000000000000000","0","0","0.00000000000000000000"
"1F692TCcvrtXVUeQHNZWrGHnWg4AwoExY5","1","490000","490000","490000","490000.000000000000","55","55","55.0000000000000000","8","8","8.0000000000000000"
"1F69aRU8MQAAMh7z3xwS3RNeAZeRzzeYfH","5","2730","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F69Sg67LVBdgcxjrpvhktoZx6GkVTQKi8","2","1331266","1211173","120093","665633.000000000000","1","0","0.50000000000000000000","10","1","5.5000000000000000"
"1F6A258TfPwNf9FwHroUPh4Xuf79F539hr","7","148796108","40000000","5350000","21256586.857142857143","236","41","164.4285714285714286","61","0","24.5714285714285714"
"1F6a4Sd91jUNn47XBVtjFhYfmPyy8ffSpY","2","66000000","50000000","16000000","33000000.000000000000","87","0","43.5000000000000000","0","0","0.00000000000000000000"
"1F6amt9xPrHpR8tw4YFwqEVfpH6GuvFeZ5","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6aNKnbGmdjWn54gAuvVdchSZJikApXi3","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","3","3","3.0000000000000000"
"1F6AY8H9XE21w8djbUr6aWrR5mTUH8b2FE","23","26957447","10000000","161648","1172062.913043478261","98","13","49.0869565217391304","1","0","0.47826086956521739130"
"1F6AyJoZLAsGKTSBuEnRbmVTvjGqYzXstw","2","1427226","1426680","546","713613.000000000000","35","0","17.5000000000000000","1","0","0.50000000000000000000"
"1F6AZyJC2GxMYvDnM4jHkv2xQLd67EhK9D","6","3276","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6bAG9Ny3FRwBCKcXrhh11WRUwQFa8X6J","3","1638","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6bkma8Yi8QE3yyhGrcYVSudSrfyHwig8","2","9025376","5105376","3920000","4512688.000000000000","6","5","5.5000000000000000","0","0","0.00000000000000000000"
"1F6bRbCCAbttVmuUkFotE4L5Qo9kknmHmu","3","6907534","3365900","619434","2302511.333333333333","370","16","182.6666666666666667","128","0","42.6666666666666667"
"1F6CqANMQgRYg6YYXqbBrD774uJBB95eDs","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6cTrPbvwjVW1LQgXU4VDt7gY2kxx5rcs","1","43000000","43000000","43000000","43000000.000000000000","51","51","51.0000000000000000","0","0","0.00000000000000000000"
"1F6CwWuf7dqJwTZaDMzFo2KbPYeoEct68G","1","999251","999251","999251","999251.000000000000","44","44","44.0000000000000000","0","0","0.00000000000000000000"
"1F6d7sRwusVxNxwzVpJTdp8Dy6abEmQJxT","73","221408221","24285000","1053000","3032989.328767123288","239","6","137.1780821917808219","1","0","0.45205479452054794521"
"1F6Dc63gaqdLmJRhNhArnXuCBhZ91S2xBV","3","1638","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6DtATL9Z5rVjFsjPKk3SAbQY7u1ZbbPN","1","4500000","4500000","4500000","4500000.000000000000","70","70","70.0000000000000000","0","0","0.00000000000000000000"
"1F6dZAwYD9FH54nAPfpw7NtfofYaLRzrd7","1","215702","215702","215702","215702.000000000000","98","98","98.0000000000000000","0","0","0.00000000000000000000"
"1F6emcLB4DVeDbKaJ1hnukM9TGdkxeDGTK","1","1726763","1726763","1726763","1726763.000000000000","84","84","84.0000000000000000","1","1","1.00000000000000000000"
"1F6F1zgimyq7gep34VBsCUZQqsBouijecf","4","6000000","3000000","1000000","1500000.000000000000","272","0","68.0000000000000000","1","0","0.50000000000000000000"
"1F6FH5o8PxAfeT2bJbXjWAdWYwdqsBPDZT","3","27431824","17511824","4960000","9143941.333333333333","5","1","3.0000000000000000","3","0","2.0000000000000000"
"1F6fR2mgRWoBDBasBCEL6RC5bQdgFzPirH","6","283920","54600","10920","47320.000000000000","0","0","0.00000000000000000000","2","1","1.5000000000000000"
"1F6FTmB2fs2R89znregk1BetVva9ZR47Zp","1","20082","20082","20082","20082.000000000000","6","6","6.0000000000000000","90","90","90.0000000000000000"
"1F6gdbRM7mM5w67V4e36DZNfGqUSHHzRi8","1","11100000","11100000","11100000","11100000.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"1F6gwrZAwounNNuAnccX4SESLSHcbQDfi7","1","149094","149094","149094","149094.000000000000","53","53","53.0000000000000000","1","1","1.00000000000000000000"
"1F6hALZzeb4fMGsdWy2DwP8fkDJSFFWS7y","16","14140000","3500000","10000","883750.000000000000","87","6","36.6875000000000000","3","0","0.81250000000000000000"
"1F6HH9NwfbVAQuUq4pFK9fdiizuHUGHKvb","1","34345","34345","34345","34345.000000000000","3","3","3.0000000000000000","476","476","476.0000000000000000"
"1F6HHepXbeWwzaftCMaJ47hqH5QC3ULkUC","5","2730","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6hS7uCkrpYRRg5DtN5SCimCwe6ZWmDdc","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1F6itTJz5o173TkPEvTMuooQcxS2TBcnP5","1","979044","979044","979044","979044.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1F6J1NhnAPRkEnmiC3pcBqxscdnfbqTb2d","1","1060000","1060000","1060000","1060000.000000000000","123","123","123.0000000000000000","2","2","2.0000000000000000"
"1F6j2tQ9UgKz1RnBMgNkvhnQG4LYSBewae","6","3276","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6JTnXozk5nCYb7euig7uJFwhpUYvxAFR","3","11154846","5296728","2412118","3718282.000000000000","76","6","35.6666666666666667","5","0","1.6666666666666667"
"1F6JX7H53xW3Wa3Epmg3MM18m6hCybB6a7","3","372476","167445","42208","124158.666666666667","646","135","473.0000000000000000","1","0","0.66666666666666666667"
"1F6K3Va6vRsP6XPCxkfuUqSdPvAjT7UYwc","5","2730","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6KhvzGB1Dc3cB13bh9ReHsQL4BoQgUe","5","520803","163506","70839","104160.600000000000","10","0","3.4000000000000000","20","1","7.2000000000000000"
"1F6L9uddb8MCTZ2oB97UV2d9L4dE8HFTj1","1","116376","116376","116376","116376.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"1F6LbJmJsqramaBFKA8ToJ1F9gtmJxY5wj","2","5022060","4002490","1019570","2511030.000000000000","51","34","42.5000000000000000","1","0","0.50000000000000000000"
"1F6LGyxRHd3uTVuaeoaEd1JRym3eZCBGHG","4","16817100","6530560","3342262","4204275.000000000000","24","0","8.2500000000000000","18","0","6.2500000000000000"
"1F6Liz8XHdCSZ4NhDXcwqae34qjW82w25d","1","4230000","4230000","4230000","4230000.000000000000","54","54","54.0000000000000000","0","0","0.00000000000000000000"
"1F6MJ4dLJaZZxMr7gr4pvpG3TZUXvKiKik","1","138690","138690","138690","138690.000000000000","63","63","63.0000000000000000","1","1","1.00000000000000000000"
"1F6MuwDYaPLf2kWwcLsPqQXVvmFK7pRHAG","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6mYsAm64P7AqMuG6brwTDS9jm5teMxJd","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6Nu89P2cNSsg4NtsRqCKZdXwnkKLyNLT","1","654273","654273","654273","654273.000000000000","37","37","37.0000000000000000","3","3","3.0000000000000000"
"1F6NvwEbQsXF2nzUioMkEhB3wzLSPdRcG1","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6NyLJsXDcQ4kQspt8WfYHUX7beWVtVtX","3","561482","200000","179372","187160.666666666667","49","13","30.0000000000000000","12","0","5.6666666666666667"
"1F6o1fZZ7RJ1WRGhueDtUwUitde1GNcVnZ","4","102790549","53572101","546","25697637.250000000000","98","0","34.2500000000000000","1","0","0.50000000000000000000"
"1F6o8XZqTinPMiRv8KBuxvM7DipKjeHJEV","1","73221","73221","73221","73221.000000000000","47","47","47.0000000000000000","0","0","0.00000000000000000000"
"1F6oNLFwCF5LqtkEckMdDvi8G71xUWz4YR","2","1435915230","1416512123","19403107","717957615.00000000","37","0","18.5000000000000000","3","1","2.0000000000000000"
"1F6pm3sgLwkSJ8TpCi5sippLWeTU1KZDg5","1","2696100","2696100","2696100","2696100.000000000000","4","4","4.0000000000000000","0","0","0.00000000000000000000"
"1F6puAPHsUsLMdMhUTn8Es62tJvFiEp4VU","1","34323000","34323000","34323000","34323000.000000000000","206","206","206.0000000000000000","0","0","0.00000000000000000000"
"1F6Q3BfqQ7YnUXvZkxRKKAj338xsHtkmPC","1","534309","534309","534309","534309.000000000000","19","19","19.0000000000000000","7","7","7.0000000000000000"
"1F6Qk86w5RQw5pfX5TSbdhb2NycVEdFbaN","4","24211555","10752000","4448706","6052888.750000000000","84","0","48.2500000000000000","1","0","0.50000000000000000000"
"1F6QTyyhVCm9GEU5ukBTkzQNRAiRrVg7gz","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1f6QwENeaz1mZJuCmcjBau9rVSLrrJdLZ","1","9268370","9268370","9268370","9268370.000000000000","20","20","20.0000000000000000","12","12","12.0000000000000000"
"1F6rRJU2nwD8xShsHoAEgSJFdLH5wAcvKn","1","23045","23045","23045","23045.000000000000","24","24","24.0000000000000000","0","0","0.00000000000000000000"
"1F6Ru52iruJg8ZJFTPUWmfV64kr1XuMbP2","1","3353552","3353552","3353552","3353552.000000000000","17","17","17.0000000000000000","0","0","0.00000000000000000000"
"1F6ScXyuvkubyrj6TSMwAsuq3N547qUzRy","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6SFZMcJKbe2SQDLV3RMzDRdNvwx9qro","1","10063254","10063254","10063254","10063254.000000000000","40","40","40.0000000000000000","8","8","8.0000000000000000"
"1F6SKJ41bHYcWNeEXy8sCRPaMkD91wpGFC","1","200000000","200000000","200000000","200000000.00000000","230","230","230.0000000000000000","0","0","0.00000000000000000000"
"1F6SrWKRAwuivzi9PZACYPeRyVLiRKnbXR","2","5764855","3648986","2115869","2882427.500000000000","72","36","54.0000000000000000","0","0","0.00000000000000000000"
"1F6T2nEyR2A6i9nQowpwLQB38deohpfayB","1","279560","279560","279560","279560.000000000000","27","27","27.0000000000000000","9","9","9.0000000000000000"
"1F6tbgRGX3t3YjZoZjABWijHcBt9xd9jq4","1","9852000","9852000","9852000","9852000.000000000000","90","90","90.0000000000000000","0","0","0.00000000000000000000"
"1F6thDWVL1rJAjtCtGUfjJGmy1apinCG2s","3","2151728","1094664","154319","717242.666666666667","13","2","6.6666666666666667","0","0","0.00000000000000000000"
"1F6tLvhQXXS7yq8U4uDNgjucX5b5hGSJtu","4","2184","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","0","0.25000000000000000000"
"1F6TqNg3PBJRN1KgRTrNf96zHxbupJoh7t","1","1512484","1512484","1512484","1512484.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6ttYWDqrsEr7Q7fpGVt3DSatBgWsC79N","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6TUXDViC6znKvmA91oBpj9JmFDDUknZu","1","225164","225164","225164","225164.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"1F6UETDFYRJh6WiM2srt2jaayvhJUj2ebZ","1","20406","20406","20406","20406.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"1F6uHiMU3YrdPFjTLaRNduBmJzgFJmjrew","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6unXonfmPN6HomsVPQN6g18WqjWNesNv","6","3276","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","1","1.3333333333333333"
"1F6uzkJBPhpH7KX5aaLMwUjvXEQqYbz7jP","1","24600000","24600000","24600000","24600000.000000000000","87","87","87.0000000000000000","0","0","0.00000000000000000000"
"1F6UZLv97KBv7nYBbbShLSbK2AFTFrifGd","4","1627270","594000","278000","406817.500000000000","7","0","3.5000000000000000","1","0","0.75000000000000000000"
"1F6v59rWdf8wkXRZYiCvgCcNezi8T4xLqy","1","1403457","1403457","1403457","1403457.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"1F6VBYr6rmRjQy154zkeoH3NpQyALzSNrQ","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6VgccdxUDBTr4g5B3KxAxtakryKhE7hq","1","2723408","2723408","2723408","2723408.000000000000","592","592","592.0000000000000000","6","6","6.0000000000000000"
"1F6W7r9a1ZwzNae7jVyfpQqGLpjw55R8js","1","22000000","22000000","22000000","22000000.000000000000","43","43","43.0000000000000000","0","0","0.00000000000000000000"
"1F6wwsLqyhKqwha7EH7xaSScTMkiQAtaFT","3","49140","16380","16380","16380.000000000000","0","0","0.00000000000000000000","2","1","1.6666666666666667"
"1F6x542RZEMn7otrwtwYqjCnRwx2rFcuXt","4","2184","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6XHLWtPiF6cCXFs4UDB5VR8HPwk8nZtD","5","2730","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","0","0.80000000000000000000"
"1F6yPNjHhv824fjZFY6sFBkmNmGgQFD8Nv","1","16380","16380","16380","16380.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F6yTjph4HKfi67m8Aa7QqBa7tUyZPYwJS","1","999600","999600","999600","999600.000000000000","5","5","5.0000000000000000","0","0","0.00000000000000000000"
"1F6yWv2KxJjzvWQweXcLmzjHPe7EP2qNUU","2","3367000","3000000","367000","1683500.000000000000","51","12","31.5000000000000000","4","0","2.0000000000000000"
"1F6YWZNuUynG9CQGhx1Rzd5Hhz18s9kRc5","4","28930900","10404300","5600700","7232725.000000000000","91","0","58.2500000000000000","3","1","1.5000000000000000"
"1F6z2wPCzi2gabPyJDzKn5k4k5474tKdKM","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F6Z9waxkd3xgRJkUMd1C1n2mu227gFmXy","5","6009547","1914631","943615","1201909.400000000000","36","0","9.8000000000000000","1","0","0.20000000000000000000"
"1F6zDVuKz4iEvNvE9wq7tNu7oFJ5TuodoU","1","4430000","4430000","4430000","4430000.000000000000","55","55","55.0000000000000000","5","5","5.0000000000000000"
"1F6zMxnpZecCijZm63VxbVXa9Ns8dXyTUF","1","1683795","1683795","1683795","1683795.000000000000","231","231","231.0000000000000000","56","56","56.0000000000000000"
"1F6ZvD4jhMduAo4b5AJDz6vtppjeHUjPLa","4","2184","546","546","546.0000000000000000","0","0","0.00000000000000000000","3","3","3.0000000000000000"
"1F71rrN792iNgGbAcodvwHukWU1HiYeTPt","1","27354608","27354608","27354608","27354608.000000000000","114","114","114.0000000000000000","2","2","2.0000000000000000"
"1F71Y3vypwWTsDUtmptvjJ2KauaeUvvuoM","1","100000","100000","100000","100000.000000000000","37","37","37.0000000000000000","0","0","0.00000000000000000000"
"1F72gq9uBDTvKzPxdWzUdCVNGHqwvmDca","8","31374427","6063726","342202","3921803.375000000000","5","0","1.2500000000000000","3","0","1.00000000000000000000"
"1F746eyjC4r5gMs74mE5GCvusAYDHUw8LB","1","149081","149081","149081","149081.000000000000","0","0","0.00000000000000000000","262","262","262.0000000000000000"
"1F74aVVTndgJxuBCyRhyAGadD2i8usDfMA","1","586509","586509","586509","586509.000000000000","18","18","18.0000000000000000","5","5","5.0000000000000000"
"1F74KhbzztdHRu22gUcZ8kxMUe7jFaN19t","4","20689092","5263250","5016407","5172273.000000000000","85","1","26.7500000000000000","68","26","53.5000000000000000"
"1F74tn7kLfDPSpWAqeKWRzYbr3Y2BePsTk","2","11000000","10000000","1000000","5500000.000000000000","84","28","56.0000000000000000","1","0","0.50000000000000000000"
"1F754fNNfEaQkjCtmAskEQDfWcARCo7gQJ","12","11200000","2800000","10000","933333.333333333333","55","15","37.2500000000000000","3","0","0.41666666666666666667"
"1F754vgXF52SXP6FCfmwo8tJjE1za2paCZ","6","532655","153045","50000","88775.833333333333","12","3","6.6666666666666667","0","0","0.00000000000000000000"
"1F75va7oD6mdvqiSV8dLSLuWsXdLssxxro","5","641116","171303","107599","128223.200000000000","669","142","442.2000000000000000","100","14","43.4000000000000000"
"1F769DvZ2EpPZPSdJNkJEPSFKcqh7MXgTG","10","91594177","43655362","522215","9159417.700000000000","63","9","30.5000000000000000","7","0","3.0000000000000000"
"1F76GyoQ2kXpLPT3xGDkNUgZ2BACnbXpSc","1","2493782","2493782","2493782","2493782.000000000000","200","200","200.0000000000000000","17","17","17.0000000000000000"
"1F76JijDfMwKeuebBYNs8EVj8w4ig1j26z","2","30480000","30000000","480000","15240000.000000000000","89","17","53.0000000000000000","2","0","1.00000000000000000000"
"1F76o9CHskG9Lfyysej8rTTFSzskoN7Hpe","1","2700000","2700000","2700000","2700000.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1F77dmbsSHsP755n84xCALtBMBQ74KAErT","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"1F78CEUs8sxs4ZkRRJFbukF73oQT2UUVZy","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","3","3","3.0000000000000000"
"1F78icC9WEaMFX9qTa79pWkMtQPYzv3KAQ","1","759656","759656","759656","759656.000000000000","270","270","270.0000000000000000","1","1","1.00000000000000000000"
"1F78Up5XRRhi9Zr4Bsqu17pbTV6E2B8W14","1","351367","351367","351367","351367.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F79kQBfpo1YULXFhrtU2LpQs3Q6KQc8F7","6","50000000","10000000","5000000","8333333.333333333333","130","2","55.0000000000000000","0","0","0.00000000000000000000"
"1F79oiJHpkozPnC3u9FUpRW1MXyP1Vfrs3","2","1092","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F7B1GtYmKfaRbuMBKHbX6Rw2rprnBwW3X","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F7b7y2prBr5PsftYK2qHnkRBPj9Y34CX5","9","4914","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","0","0.22222222222222222222"
"1F7bavNq6GpySzEH3W52NRPjc9jAR4BaU5","1","600","600","600","600.0000000000000000","0","0","0.00000000000000000000","3","3","3.0000000000000000"
"1F7BCzd2AjbJzKSYRRnrask7zjWvJDWriZ","1","164439","164439","164439","164439.000000000000","20","20","20.0000000000000000","3","3","3.0000000000000000"
"1F7BdyU7dst6muDn2h4t5uZ1iSyNrdZy7A","1","247158","247158","247158","247158.000000000000","155","155","155.0000000000000000","0","0","0.00000000000000000000"
"1F7Bp1wNkcnHj4FtB1xHQGouJS1KB7g2uP","4","663716248","470698430","14606807","165929062.00000000","338","0","133.2500000000000000","2","1","1.2500000000000000"
"1F7cSHvWuLz29vL565aah2No4aNotgHmWM","5","29792766","10329160","2057500","5958553.200000000000","73","46","57.8000000000000000","47","0","15.8000000000000000"
"1F7cxc21gwSnipiMp7f2Vsd1dZmXnqHn2c","3","9102303","6998962","666269","3034101.000000000000","5","3","4.0000000000000000","13","4","8.6666666666666667"
"1F7D4hfhuTre89CGCdv73a39JPZQVqGtQ6","2","938102343","930000000","8102343","469051171.50000000","43","0","21.5000000000000000","3","0","1.5000000000000000"
"1F7dcy854Adddw84sCPBHQVkzTPoQAV5qr","1","3090145","3090145","3090145","3090145.000000000000","121","121","121.0000000000000000","0","0","0.00000000000000000000"
"1F7dpshPJsS8swyLkCWFUrec1Q9sFvuWuf","1","2154011","2154011","2154011","2154011.000000000000","194","194","194.0000000000000000","28","28","28.0000000000000000"
"1F7dqhcwA1TiVxgPdipXEcrNGqj2CDgKp5","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F7e5j4mpPNRef9qnU2QR5etM6o4jSAHBs","1","1015431","1015431","1015431","1015431.000000000000","26","26","26.0000000000000000","84","84","84.0000000000000000"
"1F7EDSDWr89kEKHiZFDAH4TwZNm8wsDMCa","3","1638","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","0","0.66666666666666666667"
"1F7EP2UuG7Qjzw4pSXbUAaLGDZLnDCxYvq","3","158687000","99990000","9807000","52895666.666666666667","219","10","118.3333333333333333","0","0","0.00000000000000000000"
"1F7Fa9pbPaJg46Ry6QeYH6ZoMh82zgvPmd","60","67945796","1292599","1061999","1132429.933333333333","235","5","122.2500000000000000","1582","1452","1509.0000000000000000"
"1F7GfeaCKV2CYxHfKMxiUknhqqJ9Ux8vrG","1","1136791","1136791","1136791","1136791.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"1F7GoBjsWjsbgWQeCEfAPbgUEuKj56LuWt","4","65520","16380","16380","16380.000000000000","0","0","0.00000000000000000000","2","1","1.5000000000000000"
"1f7gtbPnno2HxZHghMZyscd8MxpfAZuV3","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","2","2.0000000000000000"
"1F7HFtAfU8Q6gkfRkwD44N9taSAQRkQ2Ca","1","546","546","546","546.0000000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"1F7hkW3iVL5DrwiRPcBLVUXhHNE2xGZGoC","3","1638","546","546","546.0000000000000000","0","0","0.00000000000000000000","2","0","0.66666666666666666667"
"1F7HrP1WCYLui3AqQit5i88PG794mcxdHv","2","1009845","1009299","546","504922.500000000000","125","0","62.5000000000000000","82","1","41.5000000000000000"
"1F7ibjydUWKStR7MG6U5RYyGBjZydLuQuP","3","1350000","720000","290000","450000.000000000000","360","1","129.0000000000000000","10","0","5.6666666666666667"
"1F7iic2XrENk85ffzhn8CajDrvjRd196Zt","7","41984157","10805676","2144937","5997736.714285714286","19","0","4.8571428571428571","0","0","0.00000000000000000000"
"1F7mi3oAdpMa5Asm7iXb6JJHRA9sTqmsuh","3","41011427","21511427","8640000","13670475.666666666667","4","2","2.6666666666666667","70","0","23.6666666666666667"
"1F7mRtK9fkfVfwB8DEy8UNf3FAd3Xqi4CF","1","26518655","26518655","26518655","26518655.000000000000","54","54","54.0000000000000000","23","23","23.0000000000000000"
"1F7Ng2APxJ7xbm2pVgrEMMJHACsaiZtk9o","1004","1882701676","69000000","1000000","1875200.872509960159","239","0","119.1792828685258964","1","0","0.47410358565737051793"
